id	GSM474708_con	GSM474709_con	GSM474710_con	GSM474711_con	GSM474712_con	GSM474713_con	GSM474714_con	GSM474715_con	GSM474716_con	GSM474717_con	GSM474718_con	GSM474719_con	GSM474720_con	GSM474721_con	GSM474722_con	GSM474723_con	GSM474724_con	GSM474725_con	GSM474726_con	GSM474727_con	GSM474728_con	GSM474729_con	GSM474730_con	GSM474731_con	GSM474732_con	GSM474733_con	GSM474734_con	GSM474735_con	GSM474736_con	GSM474737_con	GSM474738_con	GSM474739_con	GSM474740_con	GSM474741_con	GSM474742_con	GSM474743_con	GSM474744_con	GSM474745_con	GSM474746_con	GSM474747_con	GSM474748_con	GSM474749_con	GSM474750_con	GSM474751_con	GSM474752_con	GSM474753_con	GSM474754_con	GSM474755_con	GSM474756_con	GSM474757_con	GSM474758_con	GSM474759_con	GSM474760_con	GSM474797_con	GSM474832_con	GSM474833_con	GSM474834_con	GSM474835_con	GSM474836_con	GSM474837_con	GSM474838_con	GSM474839_con	GSM474840_con	GSM474761_treat	GSM474762_treat	GSM474763_treat	GSM474769_treat	GSM474775_treat	GSM474781_treat	GSM474782_treat	GSM474785_treat	GSM474786_treat	GSM474790_treat	GSM474791_treat	GSM474792_treat	GSM474793_treat	GSM474794_treat	GSM474795_treat	GSM474796_treat	GSM474798_treat	GSM474801_treat	GSM474804_treat	GSM474805_treat	GSM474810_treat	GSM474811_treat	GSM474814_treat	GSM474815_treat	GSM474818_treat	GSM474819_treat	GSM474821_treat	GSM474823_treat	GSM474824_treat	GSM474827_treat	GSM474830_treat	GSM474831_treat	GSM474764_treat	GSM474765_treat	GSM474766_treat	GSM474767_treat	GSM474768_treat	GSM474770_treat	GSM474771_treat	GSM474772_treat	GSM474773_treat	GSM474774_treat	GSM474776_treat	GSM474777_treat	GSM474778_treat	GSM474779_treat	GSM474780_treat	GSM474783_treat	GSM474784_treat	GSM474787_treat	GSM474788_treat	GSM474789_treat	GSM474799_treat	GSM474800_treat	GSM474802_treat	GSM474803_treat	GSM474806_treat	GSM474807_treat	GSM474808_treat	GSM474809_treat	GSM474812_treat	GSM474813_treat	GSM474816_treat	GSM474817_treat	GSM474820_treat	GSM474822_treat	GSM474825_treat	GSM474826_treat	GSM474828_treat	GSM474829_treat
DYSF	11.539252	11.287774	10.720803	10.311631	10.738221	11.246731	11.352158	10.638554	10.277659	10.85254	11.176481	9.84757	11.387228	11.825361	11.737691	11.798417	10.902369	11.081998	11.013957	11.697597	10.890575	10.677033	11.005628	11.103475	11.043449	11.225794	11.458899	11.041266	10.415869	11.97868	10.864661	11.642	10.69748	11.93031	11.25975	11.619883	11.741351	11.066867	10.849465	11.639573	11.120147	11.519353	11.863025	12.074981	11.450293	11.284571	10.997977	11.738415	11.50472	11.171017	10.796601	11.669492	12.012615	12.271692	11.697092	11.633104	10.175418	9.67498	12.286187	11.515266	10.9055	11.445001	10.802295	10.650067	10.856073	10.743356	9.499394	10.692646	10.172483	10.305395	9.669299	10.867683	11.133003	9.905839	10.202058	10.846339	11.927081	11.109741	10.677274	11.242878	10.981476	11.126785	10.892811	10.731928	11.44155	10.656331	11.745343	11.105554	10.690484	11.537376	10.728048	10.386286	11.3466	11.011914	10.387517	10.847719	9.603394	10.720747	10.177529	10.20552	9.858369	9.923435	9.74241	10.724814	11.216623	9.467322	10.413485	11.907119	9.81013	9.93886	10.373274	9.505598	10.744708	11.262669	11.101693	10.985365	11.223429	10.694039	11.465393	10.407413	11.16679	10.857012	11.374491	10.867284	11.294862	10.882779	11.38218	9.808093	10.886599	11.612357	10.038087	12.281151	10.000914
CRIPT	5.380861	6.700429	7.598303	7.310537	6.79102	7.205334	5.39546	6.427492	6.970745	6.218013	7.096102	6.73316	6.185987	5.513951	5.458123	5.377368	5.685334	5.445495	5.35359	5.873796	5.386859	5.389591	5.578843	5.509994	5.520742	6.346835	5.554806	5.374858	5.587807	5.45478	5.513506	5.248933	5.854185	5.682072	5.020823	5.264145	5.938454	4.990223	5.389385	5.470014	5.565861	5.064464	5.17687	5.117652	5.409871	5.249819	5.460353	5.151061	5.596181	5.439736	5.226074	5.210797	5.281741	5.975466	4.97218	5.851118	5.572589	5.952804	5.312658	5.415754	5.565216	5.460348	6.722607	5.339656	6.399775	6.494708	6.826839	5.910449	7.349219	6.60913	6.318267	6.420046	5.483449	6.379846	6.611966	5.249942	5.621808	5.254415	6.097994	5.756687	6.373673	6.538059	5.470425	6.440249	6.461687	5.849757	5.761905	5.147018	6.628229	6.388821	5.481988	6.767439	6.092994	6.088467	6.766876	6.515287	5.907752	6.106835	6.310256	6.472997	6.779223	7.382001	6.810978	6.676447	7.264338	7.08502	6.858997	6.023786	7.113999	6.365974	6.67081	6.675801	5.994854	6.010901	6.43237	6.09584	5.927574	6.785091	6.502897	7.608212	5.326336	5.00172	5.789406	6.643392	5.484203	5.5486	5.359267	6.960763	5.784757	5.466799	7.369168	5.085893	7.721012
SRSF11	7.37105	7.704647	7.902505	8.362892	7.861987	8.000007	7.540039	8.006091	8.086575	7.901052	7.577204	8.099031	7.56405	7.098835	7.236662	7.77666	7.809677	7.447703	7.736342	7.598867	7.133087	6.982752	6.783883	7.163457	7.179017	7.606532	7.853624	7.688351	7.608789	6.340487	7.287139	7.164006	7.928677	6.816963	6.540491	6.418301	6.78242	5.965803	7.518922	7.255463	7.160867	7.258578	7.143171	7.060788	6.891782	7.964545	7.07613	7.431558	6.354763	8.061976	7.715415	6.64409	7.281633	6.862158	6.515937	7.551549	7.669477	7.054397	6.499851	6.511899	6.957666	6.348425	7.200886	7.589431	8.080949	8.461859	9.209257	7.987125	8.962552	8.6188	8.234855	8.489195	7.482887	8.048475	8.260363	7.290596	6.842393	7.141427	8.215847	7.425802	8.107512	8.120865	7.481388	8.168864	8.157649	7.842411	7.071606	6.68463	6.814103	6.958284	6.227227	7.647827	7.23118	7.151042	8.052378	8.328453	7.955116	8.222509	8.546383	8.539319	8.602674	9.277483	8.696708	8.360589	8.569149	8.926704	8.707797	7.648982	8.364594	8.400684	8.398593	8.984833	7.61202	7.792405	8.338662	6.670871	7.702725	8.472081	7.499067	8.479845	7.154773	7.141258	6.990906	7.725032	6.632879	6.94845	6.992619	8.367549	7.289749	6.228671	8.632411	6.264387	8.777629
GPR18	7.634481	9.039134	9.544782	9.928115	9.014242	9.280793	8.605709	9.416776	9.583682	9.100661	9.02461	9.943064	9.070434	8.220988	8.513893	8.116415	8.573777	8.598089	8.561927	8.424423	8.419827	8.343295	8.093124	8.962746	8.565862	8.790481	8.173819	8.300665	8.505722	8.307473	9.12294	8.252627	9.163976	9.003959	8.489832	7.679505	8.122702	7.550649	8.171002	7.360529	7.921822	7.765196	7.015155	6.891076	7.170391	7.237967	7.021271	7.561183	7.528537	7.417544	7.305349	6.33929	7.257779	8.408789	7.809985	8.635639	8.604083	8.876476	7.78934	7.781685	8.533605	7.288269	8.995731	8.570454	8.077999	8.537269	9.469621	8.920495	9.151294	9.179379	9.224934	8.646771	8.991979	9.006106	8.741936	8.403593	8.317078	8.821416	8.869565	8.417564	8.761819	9.545626	8.043304	9.336399	8.581609	8.724194	8.761825	7.916308	10.09014	9.170746	9.242552	10.082088	9.134684	8.447795	9.367348	8.436126	8.642706	8.856058	8.593754	8.359074	8.941877	9.620222	9.052707	8.417076	9.202728	9.190701	8.727129	7.738592	8.896221	9.415474	9.476321	9.805192	9.699229	8.365516	8.663136	7.891476	8.47586	8.67558	8.579152	9.254379	8.212176	8.346474	8.593137	9.137646	8.24006	8.517137	8.084399	9.460417	9.592593	9.051615	9.34329	8.175234	10.054353
DNAJB9	6.068429	6.27793	6.827646	7.048241	6.552627	6.620242	6.402992	6.745862	6.954622	6.231205	6.276611	6.487767	5.867984	6.490516	6.569301	6.38092	6.510538	6.68546	5.811274	6.307233	5.712592	5.895941	5.578276	5.901964	5.697783	6.678597	6.467759	5.816078	6.262002	5.302171	6.029776	5.768497	6.568668	5.716765	5.571585	5.875289	6.098393	5.174012	6.121899	5.968883	5.771383	5.624396	5.852983	5.483601	5.64135	5.918675	5.647922	6.0648	5.614289	6.063073	6.112862	5.275339	5.63552	6.310851	5.313094	6.364256	6.292146	6.104515	5.586056	5.893829	6.454738	5.877031	6.129226	5.83915	6.615638	6.855285	7.477213	6.335248	7.153585	6.863708	6.542097	7.142977	5.494561	6.519152	6.65818	5.527094	4.992316	5.349317	6.446451	6.734113	6.812423	6.990166	6.279279	6.853847	6.929935	6.740774	5.553287	6.132566	6.539855	6.551742	5.289225	7.005541	6.033104	6.240471	6.813836	6.329219	6.337574	6.580206	6.876533	7.041002	6.974977	7.847853	7.822389	6.723925	6.91942	7.322286	7.520011	6.495436	6.814058	6.722555	6.933937	8.132812	5.788999	6.142445	6.42194	5.832685	6.746746	7.388395	6.527459	7.466583	5.812718	5.576507	5.489074	6.965863	5.737128	6.186675	6.25868	7.824448	6.242027	5.301828	7.602145	5.878481	8.038277
ZNHIT3	6.536366	7.869542	9.022861	8.324573	8.198641	8.129848	6.946839	8.220484	8.488954	7.782776	8.137991	8.568011	8.07644	6.884334	6.904454	6.612129	7.016538	6.679681	6.241557	6.80861	6.561793	6.355979	6.341378	6.694603	6.431318	7.034336	6.813504	6.597667	6.685064	6.350197	6.881529	6.512379	7.204565	6.878024	6.197229	6.293222	6.486053	5.085064	6.386693	6.386504	6.259119	6.558219	6.392462	6.183561	6.08225	6.410981	5.959461	6.50268	5.773909	6.69091	6.294576	5.514465	6.277574	6.545776	6.07395	6.530799	6.58373	6.705511	6.082306	6.058466	5.936041	6.252329	7.481885	6.337154	7.267465	8.247319	8.677068	7.651767	8.670896	8.130318	7.570034	7.358043	6.507806	7.499253	7.190216	5.582879	5.95631	6.208773	7.563045	6.81641	7.18835	8.207795	6.348071	8.166065	7.691387	7.034754	6.817262	5.905335	7.480612	7.236212	6.62212	8.435194	7.371051	7.39201	8.173762	7.484654	6.455096	7.410166	7.160971	7.643961	7.937823	8.942324	7.888665	7.827382	8.505087	8.373185	8.699391	6.917574	8.561335	7.69681	8.241209	8.396852	7.341016	7.184187	7.341838	6.986176	6.85103	8.088824	7.962086	8.885807	6.534611	6.40805	6.319708	8.186854	6.425467	6.413437	6.740641	8.9746	7.988665	6.681644	8.737787	6.43164	9.517263
TSPO2	6.246033	6.837079	6.981801	5.975176	6.069108	6.183152	6.503546	6.611714	7.371606	6.415025	6.138698	6.250287	6.268369	6.504448	6.466559	6.297822	5.763796	6.241195	6.582667	6.40527	6.407215	6.695805	7.093159	5.930506	6.335455	6.143899	6.359225	6.263289	6.954189	6.208076	6.092205	6.097621	6.121752	6.14969	7.082121	6.491804	6.575986	7.471846	6.785528	6.625427	6.450597	6.024631	6.492646	6.197281	7.060408	6.248774	6.678018	6.39456	8.022997	6.463508	6.571919	7.485696	6.235113	6.813709	7.239675	7.238109	7.508963	8.661062	6.930517	7.630298	7.890186	7.660275	6.7801	7.056248	6.641464	6.225268	6.528174	6.483551	6.511604	6.824398	7.07312	6.084377	7.189006	7.615891	8.66994	6.992015	7.287083	7.168777	7.004299	7.631886	7.056387	7.071491	6.753388	6.988569	7.123216	7.01162	7.544048	8.359536	7.363754	6.66333	7.205191	7.745556	6.68284	8.848744	6.854318	7.510465	8.168083	7.837456	6.600834	7.077638	7.104051	6.555517	6.844558	6.576119	6.117223	6.550688	8.104176	6.876737	9.033866	6.057142	6.306093	6.040715	6.687273	8.01634	7.569612	8.830032	8.833739	6.429946	6.925343	7.356278	6.289387	7.359736	8.903469	6.896641	7.889111	7.613872	7.136253	6.770207	7.632342	8.267984	6.844296	7.787043	6.879031
CHI3L1	8.759414	9.683936	9.345386	7.887564	9.217469	8.619645	8.533658	8.652949	8.893159	8.777141	9.330172	8.047165	9.299548	10.041313	9.406671	9.109931	9.953074	8.375019	10.073863	9.50652	8.69712	8.796046	9.152307	9.295485	10.083854	8.367409	8.648585	8.588207	8.032317	9.166504	8.236372	8.364657	8.689786	9.64796	9.318183	9.709038	9.887658	9.721051	6.039738	10.074206	8.804257	8.989598	9.511478	9.77257	9.709714	9.681081	9.545743	10.054468	9.152871	8.956906	9.102177	8.271714	9.895273	9.571593	9.283548	9.337188	8.365575	8.224925	9.295789	9.905721	8.521427	9.891692	9.318747	9.364411	9.190858	8.93381	8.18179	7.998697	8.016638	9.291722	8.758295	8.746481	8.361803	8.41157	7.856017	8.808863	9.215683	8.674037	8.5018	8.606328	6.674274	8.01068	9.188428	9.133377	9.505811	6.050561	8.974355	9.593551	8.149617	8.819947	8.529667	9.318827	9.260631	9.016101	6.862028	8.494787	5.918772	8.105634	7.917938	9.372112	8.239245	8.601637	7.686208	9.079828	9.316147	7.410385	8.27902	7.951726	8.212265	8.325611	8.608683	7.761753	9.391317	8.779622	7.852668	7.665035	8.371589	8.696708	7.338676	9.20328	9.096669	8.419404	9.019439	8.907098	9.015605	7.941741	8.883219	8.275241	8.9155	9.009228	8.889674	8.617274	8.008609
PPID	8.054635	8.544267	8.75387	8.924147	9.284016	9.111066	7.724787	8.347027	7.773306	8.891946	8.967465	8.328805	8.670992	7.695644	7.789431	7.827484	8.147711	7.534988	8.038801	8.580825	8.14632	7.592855	7.59613	8.147935	8.50712	8.332194	8.394091	8.06335	8.357129	8.295697	8.511519	8.443835	8.086653	8.545188	7.484342	8.023692	7.765538	6.696141	7.996872	8.064599	8.24815	8.072048	8.221031	8.081895	7.782273	7.913237	7.320148	7.872683	7.850117	8.088468	7.859068	7.458381	7.958308	6.525678	6.538665	6.391711	6.975352	5.618374	6.86356	5.745708	5.582111	5.542781	6.077416	7.179368	8.007521	7.841069	7.265299	7.35691	7.879202	7.365201	7.444503	7.805646	6.881146	7.256869	6.598314	6.816956	6.520722	7.281312	7.195712	8.090519	7.655455	6.551884	7.008704	6.864072	6.819349	7.538092	6.844565	6.290672	6.646638	6.82204	6.034614	5.764722	6.971044	7.3857	7.279036	7.497895	6.621551	7.907871	8.504639	7.469022	7.578825	8.00828	7.966468	7.544518	7.328696	7.762427	7.23075	7.905811	6.654763	8.119789	7.78706	7.669143	7.336519	7.110062	7.912727	7.399978	7.256144	8.120353	7.559056	7.958024	7.151402	5.953969	5.855152	7.084969	5.88777	6.280078	5.885177	6.777119	5.768207	5.552446	8.119442	5.41846	7.779485
NRIP1	6.662615	7.429484	7.569031	8.194894	7.754275	7.807688	7.575669	7.978385	8.476022	7.847596	7.365061	7.628737	7.11477	7.772164	7.404274	7.974258	7.852387	7.925546	6.326717	7.076478	6.576263	6.151825	5.872101	6.326639	6.4576	7.051977	6.954462	5.394793	6.3796	5.636424	6.224805	6.188494	6.67741	6.496701	5.258296	5.953163	5.712192	4.955576	7.063489	6.631208	6.78294	6.916717	6.481943	6.289062	6.179793	7.032083	6.319018	6.42257	5.777629	7.160812	6.942826	6.618754	6.574007	6.795854	6.438072	7.592688	7.002155	6.451586	6.059983	6.057739	7.169002	6.808912	6.805669	6.652443	8.105033	7.887086	8.522873	7.381735	8.300918	8.095522	7.946327	8.261758	6.878078	7.370003	8.127605	6.449973	5.929097	6.709128	8.019273	7.45381	7.835581	7.759987	6.377655	7.912172	8.094865	7.113906	6.364743	6.096309	6.400503	7.312659	5.283349	7.334666	7.312566	6.865019	7.880112	7.75005	7.617428	7.711045	8.211439	7.50378	7.652219	8.954793	8.785754	7.888264	8.554113	8.617104	8.448522	7.482075	8.174269	7.423355	8.019689	8.807336	7.127453	7.5387	7.80671	6.81311	7.425389	8.234195	7.119665	8.551856	7.099297	6.220224	6.697087	7.554995	6.038917	6.807038	6.682105	8.420265	7.499812	4.980271	8.067158	6.190514	9.315126
ATP5F1	8.865123	10.85489	11.505355	11.698766	11.396818	11.350639	9.231641	11.318616	11.29961	11.109143	11.375169	11.509759	11.101251	9.221786	9.110328	8.864058	9.580117	9.258627	10.603833	10.806677	10.313957	9.765374	9.878265	10.503984	10.568392	10.664374	9.808081	9.516173	9.843187	10.527383	10.666017	9.872949	10.906001	10.704872	10.294449	9.16216	9.99567	9.890311	9.589682	9.231141	9.377363	9.210909	9.173406	9.004558	9.448812	9.138484	8.937923	9.367034	9.414507	9.281164	8.742483	8.453415	8.786167	9.084596	8.34942	9.190441	10.090593	9.83333	8.619303	8.880879	8.633826	8.628515	10.708794	9.696315	10.543663	11.222065	11.657461	10.817092	11.400333	10.917854	10.708984	10.648883	10.047153	10.40545	10.602625	9.745795	9.812028	9.874014	10.350067	10.004573	10.783069	11.082172	9.278483	10.800312	10.861405	10.325871	9.640411	9.647301	10.880406	10.282712	9.786386	11.060517	10.415623	10.404698	11.227238	11.019536	9.954238	10.368862	10.826867	10.694726	11.251657	11.452633	10.888387	10.870796	11.227196	11.341601	11.342021	10.526996	11.253963	11.018407	11.424814	11.245572	10.876476	10.519599	10.900302	10.351513	10.440066	11.258414	11.144996	11.390776	9.272009	8.321276	9.528423	10.859205	9.585565	9.48392	8.865051	11.633066	10.671874	10.429169	11.721248	9.078956	11.961455
IFI27	12.299883	6.766084	6.670747	7.317543	6.344349	5.189367	6.307458	6.885676	7.893894	6.092494	6.668831	8.3855	6.548568	5.690405	5.996945	7.092002	5.770537	7.524762	6.467719	6.696878	6.757543	6.725682	6.793905	6.35431	6.858962	6.068059	6.65137	7.633452	6.675812	5.633837	7.697478	6.870457	6.183485	6.268265	6.496867	6.872538	7.18473	6.532468	8.051949	6.131021	6.835472	6.489212	5.572226	9.258468	6.049179	5.798034	5.566216	5.720406	7.671551	6.49544	7.795767	7.240767	6.234874	7.715441	6.046993	6.770059	10.61298	9.171999	8.470919	6.676813	7.429288	6.428719	6.568148	7.194682	7.733448	5.932904	6.609633	7.232509	8.456535	9.155499	10.268941	6.385881	7.362849	7.124329	8.751081	7.199249	10.879239	6.740784	8.602853	8.355934	7.302577	6.853247	7.856253	7.502824	6.54551	6.474624	8.192537	7.92043	14.016044	7.507059	6.606308	8.88374	6.44309	9.838018	6.793096	9.435875	13.454815	8.164932	7.48241	7.437997	6.294982	6.72375	13.969604	7.359252	6.382795	13.200288	7.823372	9.241443	10.091097	7.604222	6.789085	6.77055	6.417378	9.4272	9.941754	11.985799	10.350971	7.305719	6.030502	6.235879	6.449991	8.18159	10.325049	8.040993	10.156078	7.576207	9.212421	6.439842	11.849186	8.480243	7.441856	8.77864	6.885947
STAG2	9.348873	9.908477	10.32638	10.263129	10.108571	10.454732	9.394177	10.024159	10.61291	10.018365	9.966136	9.794815	9.638798	9.66321	9.321323	9.723522	9.965393	9.596958	9.187627	10.120376	8.249	8.558333	8.630245	8.820246	9.197906	10.133379	9.743977	8.632032	9.228825	8.427619	9.064161	8.971573	9.557122	9.015752	8.402058	8.497259	9.157668	8.492784	9.15293	8.871681	9.156971	9.006928	9.158924	8.970971	8.898178	9.078608	8.827442	9.359224	9.23638	9.199565	8.854877	8.940628	9.221613	9.547258	8.746395	10.052668	9.415846	8.932724	8.368259	8.442988	9.20739	8.814165	9.494763	8.825015	10.561229	10.393125	10.530882	9.775094	10.57841	10.404824	10.067071	10.520356	8.930073	9.791928	10.436548	8.360989	8.384315	8.541277	9.78604	9.908169	10.380701	10.427825	9.021896	10.129403	10.43225	9.917865	9.093873	8.676485	9.559035	9.74571	8.184287	10.072535	9.471798	9.815765	10.186485	10.279841	9.691389	9.767962	10.527566	10.442478	10.009271	10.977981	10.447436	10.353625	10.9393	10.649793	10.605589	10.01484	10.62726	9.842272	10.156073	10.690191	9.329362	9.907984	10.127202	9.430964	10.458269	10.674103	10.352511	10.944519	9.074916	8.321957	9.038436	10.44023	9.070103	8.823215	8.892873	10.027118	9.871819	8.435275	10.868849	8.087198	11.12777
OXR1	6.498228	7.695562	8.186018	8.303578	7.949365	7.742286	7.289376	7.879796	8.002773	7.881292	7.501998	8.008911	7.450603	7.050703	6.601526	7.802921	7.408647	7.888455	6.099721	6.666871	5.644294	5.163789	5.295623	5.709497	5.911528	6.701454	6.50568	5.602092	6.288126	5.060006	6.636349	6.517407	6.642184	5.81954	4.681402	5.392151	5.489412	4.242349	7.107968	6.731989	6.142487	6.520176	6.76578	5.821751	4.948283	6.695593	6.414085	6.815821	5.822632	6.684595	6.276828	6.029445	6.429569	6.234071	5.78953	7.361715	6.736024	6.256278	4.950549	5.000473	6.720847	4.979916	5.964797	6.766671	8.225807	8.412031	8.428577	7.226515	8.133182	8.153228	7.743362	8.141564	6.423823	7.685502	8.148423	6.310868	5.298613	6.082883	7.577307	7.369841	7.683865	7.433618	6.50937	8.136728	7.387941	6.987484	6.822233	5.947329	6.872335	5.93522	5.191717	7.545632	6.559591	7.27829	7.69007	8.224392	7.621556	8.098953	8.491568	7.802604	8.209899	8.865583	8.868288	8.16964	7.970708	8.565177	8.624046	7.681399	8.383486	7.708838	7.538398	8.79047	7.157608	7.121258	7.8123	7.295351	7.377609	7.339943	7.070757	7.744707	6.222167	5.954727	6.540618	7.37771	5.335385	6.639024	6.392035	7.695222	6.14293	4.347209	8.457471	4.235424	8.013573
VAMP7	7.832374	9.370015	9.920921	9.699884	9.378852	9.737251	8.597878	9.597153	9.966167	9.278493	9.455039	9.378667	9.087673	8.699833	8.297593	8.466158	8.938145	8.669636	8.324702	9.206158	8.019189	7.762939	7.95447	8.2789	8.123569	9.166049	8.737114	7.669772	8.378571	8.041853	8.422059	7.971039	8.80925	8.728109	8.180018	7.52	8.431953	7.594015	8.090313	7.62866	7.979456	7.605683	7.683884	7.293515	7.549641	7.478925	7.431929	7.711222	8.201666	7.738644	7.71487	7.6086	7.537744	8.440167	7.083852	8.738152	7.913421	9.035547	7.006692	7.275	8.387398	7.75334	8.786869	7.561005	9.339	9.74096	9.683314	9.175566	9.697655	9.644557	9.325556	9.392253	8.00017	9.158598	9.725833	7.391922	7.128034	7.564783	8.798245	9.1774	9.011033	9.270961	7.898915	9.387689	9.146295	8.542012	8.124624	7.139475	9.018091	8.742764	7.618413	9.189353	8.392286	9.408892	9.259066	9.483415	8.982058	9.463981	9.4962	9.389509	9.747221	9.721157	9.693288	9.450593	9.658818	9.763573	10.047277	9.434602	10.307274	9.149104	9.736231	9.676936	8.387804	9.059507	9.277905	9.406863	8.947172	9.762006	9.348752	9.651194	8.074159	7.587985	8.408306	9.352195	8.101093	7.963568	7.796867	9.787783	8.773254	7.471193	10.099005	7.93364	9.984858
FKBP5	7.438501	6.89643	7.116973	6.992974	8.166254	7.650985	7.129355	7.162158	7.705852	7.813334	7.53907	7.249616	7.719736	7.852724	7.53039	7.413385	6.969022	6.885264	7.371649	6.800544	6.7033	6.889471	6.905284	7.056773	7.280038	6.66515	6.699819	5.759707	7.259369	7.340156	7.202186	8.149242	7.216834	7.893658	6.941184	6.652938	6.760722	6.602065	7.040934	7.737451	8.027571	7.977057	8.317334	7.197684	7.12275	8.265706	7.675504	7.014988	7.771097	7.348942	7.453748	7.501149	8.1185	6.998191	6.96822	7.044662	6.276064	6.359694	6.694476	6.346591	6.631701	6.14917	5.03575	5.988896	7.377254	7.607348	5.947779	6.939465	6.222216	6.332961	6.77963	6.803974	6.480091	5.982845	6.083415	6.795227	6.251363	5.982564	5.662959	8.244322	7.934577	5.198463	7.976692	6.758081	7.431209	6.76508	6.719654	5.955176	5.754902	5.23472	5.781134	4.759622	6.137232	6.90052	7.064452	6.94538	5.828635	7.662757	6.311581	8.490101	7.299649	6.286831	6.936093	6.801702	5.62131	6.833965	7.214633	9.01391	6.075278	7.013565	7.118945	5.787714	5.544477	6.626455	7.505315	7.094925	7.099197	6.134506	8.899515	6.302339	6.828571	5.871481	5.971495	6.61225	6.805031	6.754961	5.49997	5.500666	5.006633	6.072172	6.12305	5.728823	5.890189
CETN2	7.29112	8.701957	8.917153	8.947434	8.733357	8.884518	6.047713	9.023972	9.137431	8.591212	8.983996	9.024771	8.748854	6.618684	6.104055	6.033795	6.087325	6.316207	8.780618	8.789005	8.624797	8.527333	8.603478	8.783802	8.624763	8.633049	8.178386	8.552088	8.743998	8.481894	8.511277	8.340099	8.504493	8.767148	8.713372	8.457603	8.717446	8.296451	8.572548	7.983949	8.403956	7.776305	8.009914	7.75289	7.975253	7.782689	7.794384	8.008575	8.699857	8.012682	7.738544	6.971133	7.376297	7.944223	7.813145	7.666557	9.079058	9.725297	8.188172	8.4797	7.197844	7.74908	8.659456	8.721671	8.634356	8.706767	8.685575	8.921664	8.701468	8.756633	9.221517	8.392609	8.836467	8.676982	9.258183	8.363262	8.485541	8.576947	8.440378	8.370082	8.544155	8.627384	8.195881	8.307512	8.281588	8.818581	8.339665	8.967164	9.037237	8.551939	8.455021	8.942933	8.213107	8.730409	8.389994	8.867858	9.737034	9.086695	8.617752	8.808155	8.832612	8.690529	8.781376	8.687626	8.34478	8.397066	8.83505	8.670043	9.227613	8.651209	8.943456	8.524846	8.757718	8.587419	8.628177	10.203757	9.458747	8.626349	8.758989	8.760137	7.767746	8.218394	8.650448	8.629864	8.892489	8.262346	8.128677	8.820268	8.644659	9.10306	8.332444	8.865522	8.813674
ERH	8.844307	9.996123	10.890868	10.784823	10.183874	10.435495	8.776929	10.325186	10.589052	10.265739	10.718316	11.066773	10.645308	8.744329	8.680451	8.56245	9.155236	9.031404	9.388848	9.502991	9.075002	8.958849	9.093643	9.205783	9.258407	9.630493	9.365848	8.94806	9.264811	9.275644	9.378345	8.924055	9.394283	9.542047	9.155258	8.796085	9.037922	8.77083	8.907582	8.659968	8.946892	8.624135	8.524709	8.27854	8.381408	8.48584	8.54547	8.473869	8.660631	8.618742	8.708632	8.421051	8.626694	8.994651	8.275237	8.865559	8.930236	9.299067	8.547383	8.430451	8.970123	8.479131	9.949991	8.831398	9.270304	10.554354	10.766558	9.958054	10.715656	10.267057	9.928118	9.686379	8.958778	9.801253	9.768833	8.789556	9.005308	9.045037	9.882985	9.184979	9.267046	10.606279	8.544773	10.322309	9.72029	8.99653	9.161639	8.571976	10.233051	9.542045	9.306421	10.508471	9.680791	9.748638	10.481967	10.033185	9.320059	9.559523	9.190206	9.3809	10.464861	10.434014	9.956766	9.938655	10.695688	10.365529	10.651319	9.374956	10.583269	10.349194	10.637493	10.159855	10.076965	9.602024	9.948754	9.846989	9.314034	9.900265	10.13612	10.457022	8.707033	8.789408	9.453581	10.276457	8.520035	8.892778	9.093432	11.131052	10.30353	9.251712	10.419439	8.554079	11.092854
MRPS28	4.656535	6.126919	7.455804	7.084562	6.280027	6.567766	5.104789	6.361615	6.738766	6.286473	6.576433	7.068474	6.530536	4.980666	4.805776	4.868175	5.09206	4.81198	5.285681	5.237266	4.89537	4.861614	4.889071	5.104069	5.081667	5.422002	4.941773	4.825127	5.164938	4.942674	5.443486	4.953517	5.529483	5.453557	4.830561	4.791804	4.983779	4.621173	4.810185	4.853054	5.030371	4.635022	4.718049	4.303251	4.63616	4.781529	4.664277	4.995011	4.901298	4.827482	4.753913	4.637305	4.732303	5.212456	4.85712	4.876516	5.149646	4.947079	4.807653	4.842884	4.915694	4.806196	6.101519	4.881173	5.381053	6.709602	7.220045	5.933256	7.161152	6.734939	5.803258	5.757161	4.907609	5.50382	5.665526	4.926922	4.900488	4.943437	5.539805	5.144424	5.240883	7.07098	4.966549	6.809731	5.945575	5.402081	5.147221	4.825896	6.093025	5.451915	4.987583	6.232501	5.7443	5.676841	6.705222	5.790352	4.94899	5.856352	5.404598	5.535811	6.22657	6.788307	6.308973	5.987541	6.831542	6.560897	6.987799	5.311063	6.653213	6.06685	6.388162	6.53667	5.630949	5.354209	5.863561	5.967835	5.55166	6.635185	6.436137	7.657104	4.999704	4.739349	4.933964	6.427093	4.912453	5.076477	4.950043	7.887463	6.582663	4.868549	7.132519	4.767081	7.981887
